#sbar_minus   log10(delta)  \int_{sbar_minus}^{sbar_minus*delta} sigma(sbar)*M^2 dsbar
4.0251205e+00 3.0454545e-02 4.4422020e-04
4.0251205e+00 3.0909091e-02 4.5013433e-04
4.0251205e+00 3.1363636e-02 4.5603395e-04
4.0251205e+00 3.1818182e-02 4.6191927e-04
4.0251205e+00 3.2272727e-02 4.6779046e-04
4.0251205e+00 3.2727273e-02 4.7364769e-04
4.0251205e+00 3.3181818e-02 4.7949114e-04
4.0251205e+00 3.3636364e-02 4.8532100e-04
4.0251205e+00 3.4090909e-02 4.9113741e-04
4.0251205e+00 3.4545455e-02 4.9694057e-04
4.0251205e+00 3.5000000e-02 5.0273062e-04
4.0251205e+00 3.5454545e-02 5.0850774e-04
4.0251205e+00 3.5909091e-02 5.1427209e-04
4.0251205e+00 3.6363636e-02 5.2002383e-04
4.0251205e+00 3.6818182e-02 5.2576311e-04
4.0251205e+00 3.7272727e-02 5.3149009e-04
4.0251205e+00 3.7727273e-02 5.3720493e-04
4.0251205e+00 3.8181818e-02 5.4290778e-04
4.0251205e+00 3.8636364e-02 5.4859878e-04
4.0251205e+00 3.9090909e-02 5.5427809e-04
4.0251205e+00 3.9545455e-02 5.5994586e-04
4.0251205e+00 4.0000000e-02 5.6560223e-04
4.0251205e+00 4.0454545e-02 5.7124734e-04
4.0251205e+00 4.0909091e-02 5.7688133e-04
4.0251205e+00 4.1363636e-02 5.8250435e-04
4.0251205e+00 4.1818182e-02 5.8811654e-04
4.0251205e+00 4.2272727e-02 5.9371803e-04
4.0251205e+00 4.2727273e-02 5.9930896e-04
4.0251205e+00 4.3181818e-02 6.0488947e-04
4.0251205e+00 4.3636364e-02 6.1045968e-04
4.0251205e+00 4.4090909e-02 6.1601974e-04
4.0251205e+00 4.4545455e-02 6.2156977e-04
4.0251205e+00 4.5000000e-02 6.2710990e-04
4.0251205e+00 4.5454545e-02 6.3264026e-04
4.0251205e+00 4.5909091e-02 6.3816097e-04
4.0251205e+00 4.6363636e-02 6.4367217e-04
4.0251205e+00 4.6818182e-02 6.4917398e-04
4.0251205e+00 4.7272727e-02 6.5466653e-04
4.0251205e+00 4.7727273e-02 6.6014993e-04
4.0251205e+00 4.8181818e-02 6.6562430e-04
4.0251205e+00 4.8636364e-02 6.7108977e-04
4.0251205e+00 4.9090909e-02 6.7654646e-04
4.0251205e+00 4.9545455e-02 6.8199449e-04
4.0251205e+00 5.0000000e-02 6.8743397e-04
4.0314252e+00 5.0000000e-03 8.1301469e-05
4.0314252e+00 5.4545455e-03 8.8440197e-05
4.0314252e+00 5.9090909e-03 9.5542850e-05
4.0314252e+00 6.3636364e-03 1.0261043e-04
4.0314252e+00 6.8181818e-03 1.0964387e-04
4.0314252e+00 7.2727273e-03 1.1664404e-04
4.0314252e+00 7.7272727e-03 1.2361178e-04
4.0314252e+00 8.1818182e-03 1.3054785e-04
